pool_id,battle_rule_preset,trainer_id,trainer_name_zh,team_index,slot,species_id,species,species_tier,stage_tier,generation_profile,source
elite4:elite4:阿桔,gen9,elite4:城都地区:阿桔:2,阿桔,1,3,crobat,Crobat,6,6,tier4,representative-exact-tier
elite4:elite4:阿桔,gen9,elite4:城都地区:阿桔:2,阿桔,2,1,muk,Muk,5,5,tier3,representative-exact-tier
elite4:elite4:阿桔,gen9,elite4:城都地区:阿桔:2,阿桔,2,2,weezing,Weezing,5,5,tier4,representative-exact-tier
elite4:elite4:阿桔,gen9,elite4:城都地区:阿桔:2,阿桔,2,3,crobat,Crobat,6,6,tier4,representative-exact-tier
elite4:elite4:阿桔,gen9,elite4:城都地区:阿桔:2,阿桔,3,1,muk,Muk,5,5,tier3,representative-exact-tier
elite4:elite4:阿桔,gen9,elite4:城都地区:阿桔:2,阿桔,3,2,weezing,Weezing,5,5,tier4,representative-exact-tier
elite4:elite4:阿桔,gen9,elite4:城都地区:阿桔:2,阿桔,3,3,crobat,Crobat,6,6,tier4,representative-exact-tier
elite4:elite4:阿桔,gen9,elite4:城都地区:阿桔:2,阿桔,4,1,muk,Muk,5,5,tier3,representative-exact-tier
elite4:elite4:阿桔,gen9,elite4:城都地区:阿桔:2,阿桔,4,2,weezing,Weezing,5,5,tier4,representative-exact-tier
elite4:elite4:阿桔,gen9,elite4:城都地区:阿桔:2,阿桔,4,3,crobat,Crobat,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,1,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,1,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,1,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,2,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,2,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,2,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,3,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,3,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,3,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,4,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,4,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,none,elite4:城都地区:希巴:3,希巴,4,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,1,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,1,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,1,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,2,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,2,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,2,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,3,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,3,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,3,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,4,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,4,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen7,elite4:城都地区:希巴:3,希巴,4,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,1,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,1,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,1,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,2,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,2,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,2,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,3,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,3,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,3,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,4,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,4,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen8,elite4:城都地区:希巴:3,希巴,4,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,1,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,1,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,1,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,2,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,2,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,2,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,3,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,3,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,3,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,4,1,poliwrath,Poliwrath,5,5,tier3,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,4,2,golem,Golem,5,5,tier4,representative-exact-tier
elite4:elite4:希巴,gen9,elite4:城都地区:希巴:3,希巴,4,3,machamp,Machamp,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,1,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,1,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,1,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,2,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,2,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,2,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,3,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,3,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,3,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,4,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,4,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,none,elite4:城都地区:梨花:4,梨花,4,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,1,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,1,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,1,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,2,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,2,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,2,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,3,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,3,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,3,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,4,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,4,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen7,elite4:城都地区:梨花:4,梨花,4,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,1,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,1,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,1,3,charizard,Charizard,6,6,tier4,gmax-system-fill-theme
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,2,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,2,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,2,3,charizard,Charizard,6,6,tier4,gmax-system-fill-theme
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,3,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,3,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,3,3,charizard,Charizard,6,6,tier4,gmax-system-fill-theme
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,4,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,4,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen8,elite4:城都地区:梨花:4,梨花,4,3,charizard,Charizard,6,6,tier4,gmax-system-fill-theme
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,1,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,1,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,1,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,2,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,2,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,2,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,3,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,3,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,3,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,4,1,houndoom,Houndoom,5,5,tier3,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,4,2,vileplume,Vileplume,5,5,tier4,representative-exact-tier
elite4:elite4:梨花,gen9,elite4:城都地区:梨花:4,梨花,4,3,umbreon,Umbreon,6,6,tier4,representative-exact-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,1,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,1,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,1,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,2,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,2,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,2,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,3,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,3,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,3,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,4,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,4,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,none,champion:城都地区:阿渡:1,阿渡,4,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,1,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,1,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,1,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,2,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,2,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,2,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,3,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,3,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,3,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,4,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,4,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen7,champion:城都地区:阿渡:1,阿渡,4,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,1,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,1,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,1,3,blastoise,Blastoise,6,6,champion,gmax-system-fill-theme
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,2,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,2,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,2,3,blastoise,Blastoise,6,6,champion,gmax-system-fill-theme
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,3,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,3,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,3,3,blastoise,Blastoise,6,6,champion,gmax-system-fill-theme
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,4,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,4,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen8,champion:城都地区:阿渡:1,阿渡,4,3,blastoise,Blastoise,6,6,champion,gmax-system-fill-theme
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,1,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,1,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,1,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,2,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,2,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,2,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,3,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,3,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,3,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,4,1,dragonite,Dragonite,6,5,champion,representative-near-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,4,2,gyarados,Gyarados,6,6,champion,representative-exact-tier
champion:champion:阿渡,gen9,champion:城都地区:阿渡:1,阿渡,4,3,aerodactyl,Aerodactyl,6,6,champion,representative-exact-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,1,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,1,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,1,3,omastar,Omastar,5,5,tier2,representative-exact-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,2,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,2,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,2,3,omastar,Omastar,5,5,tier2,representative-exact-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,3,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,3,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,3,3,omastar,Omastar,5,5,tier2,representative-exact-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,4,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,4,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,none,gym:丰缘地区:杜娟:1,杜娟,4,3,omastar,Omastar,5,5,tier2,representative-exact-tier
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,1,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,1,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,1,3,altaria,Altaria,5,5,tier2,mega-system-fill-theme
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,2,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,2,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,2,3,altaria,Altaria,5,5,tier2,mega-system-fill-theme
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,3,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,3,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,3,3,altaria,Altaria,5,5,tier2,mega-system-fill-theme
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,4,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,4,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen7,gym:丰缘地区:杜娟:1,杜娟,4,3,altaria,Altaria,5,5,tier2,mega-system-fill-theme
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,1,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,1,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,1,3,coalossal,Coalossal,5,5,tier2,gmax-system-fill-theme
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,2,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,2,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,2,3,coalossal,Coalossal,5,5,tier2,gmax-system-fill-theme
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,3,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,3,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,3,3,coalossal,Coalossal,5,5,tier2,gmax-system-fill-theme
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,4,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,4,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen8,gym:丰缘地区:杜娟:1,杜娟,4,3,coalossal,Coalossal,5,5,tier2,gmax-system-fill-theme
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,1,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,1,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,1,3,omastar,Omastar,5,5,tier2,representative-exact-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,2,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,2,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,2,3,omastar,Omastar,5,5,tier2,representative-exact-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,3,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,3,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,3,3,omastar,Omastar,5,5,tier2,representative-exact-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,4,1,golem,Golem,5,4,tier1,representative-near-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,4,2,kabutops,Kabutops,5,4,tier2,representative-near-tier
gym:tier1:杜娟,gen9,gym:丰缘地区:杜娟:1,杜娟,4,3,omastar,Omastar,5,5,tier2,representative-exact-tier
gym:tier1:藤树,none,gym:丰缘地区:藤树:2,藤树,1,1,hitmontop,Hitmontop,4,4,tier1,representative-exact-tier
gym:tier1:藤树,none,gym:丰缘地区:藤树:2,藤树,1,2,medicham,Medicham,4,4,tier2,representative-exact-tier
gym:tier1:藤树,none,gym:丰缘地区:藤树:2,藤树,1,3,hariyama,Hariyama,5,5,tier2,representative-exact-tier
gym:tier1:藤树,none,gym:丰缘地区:藤树:2,藤树,2,1,hitmontop,Hitmontop,4,4,tier1,representative-exact-tier
gym:tier1:藤树,none,gym:丰缘地区:藤树:2,藤树,2,2,medicham,Medicham,4,4,tier2,representative-exact-tier
gym:tier1:藤树,none,gym:丰缘地区:藤树:2,藤树,2,3,hariyama,Hariyama,5,5,tier2,representative-exact-tier
gym:tier1:藤树,none,gym:丰缘地区:藤树:2,藤树,3,1,hitmontop,Hitmontop,4,4,tier1,representative-exact-tier
